id,premise,hypothesis,label,label_text,source_family_id,profile,difficulty,domain
controlplane-nli-v1-train-b003-000035,"Policy document DOC-220 revision C was published on 1 February and marked as the authoritative version. Revision D, drafted on 15 February, was circulated for internal comment but was withdrawn on 22 February after reviewers flagged inconsistencies. No further revision has since been published, and revision C remains listed as current in the document registry.",The inconsistencies in revision D were related to a section on data retention.,2,neutral,controlplane-nli-v1-train-b003-f009,regulated_decision_support,hard,document_versioning
controlplane-nli-v1-train-b006-000073,"The compliance audit requires documents from three branches. Branch X submitted 45 files, Branch Y submitted 30 files, and Branch Z submitted 25 files. The regulator mandates a minimum total submission of 110 files to pass the initial review.",The combined submissions from the three branches fall short of the regulator's minimum by 10 files.,1,entailment,controlplane-nli-v1-train-b006-f019,regulated_decision_support,easy,legal
controlplane-nli-v1-train-b006-000083,"The commercial lease for Suite 4B states an annual base rent of $120,000. In addition to the base rent, the tenant pays a flat monthly maintenance fee of $400. Property taxes are assessed separately and passed through at a rate of $2,400 annually.",The landlord provides cleaning services out of the monthly maintenance fee.,2,neutral,controlplane-nli-v1-train-b006-f021,regulated_decision_support,medium,real_estate
controlplane-nli-v1-train-b003-000013,Parcel PZ-5590 was handed off from courier DashLine to regional hub Bexley at 14:20 on Tuesday. The hub scanned the parcel into the sorting facility at 14:32 and released it to last-mile courier QuickHop at 16:05 the same day. QuickHop confirmed delivery to the recipient at 17:48.,The parcel was scanned into the Bexley sorting facility before being released to QuickHop.,1,entailment,controlplane-nli-v1-train-b003-f004,customer_support,easy,shipment_custody
controlplane-nli-v1-train-b005-000063,"EX-315 records Mara Ives as claimant, Devon Ives as submitter on her behalf, and Soren Pike as approver. The claim was approved, but the excerpt contains no payment date, reimbursement account, or statement of when Mara will receive the funds.",Mara Ives received the reimbursement two days after approval.,2,neutral,controlplane-nli-v1-train-b005-f016,internal_assistant,hard,expense administration
controlplane-nli-v1-train-b002-000027,"Pinecrest Auto Club's PAC-62 membership includes three covered roadside callouts annually. The current service history records two used callouts and shows one benefit remaining. The member asked whether a fourth callout could be purchased at a discounted rate, but the benefits record contains no pricing for additional callouts.",A fourth roadside callout for PAC-62 can be purchased at a 20 percent discount.,2,neutral,controlplane-nli-v1-train-b002-f007,customer_support,easy,benefit inquiries
controlplane-nli-v1-train-b001-000096,"The Track R record shows P-44 completed Module A and Module B, satisfying the stated module prerequisites. P-45 has only Module A completion recorded. Because enrollment outcomes are maintained outside this file, the record does not show whether P-44 actually enrolled.",Applicant P-44 enrolled in Track R.,2,neutral,controlplane-nli-v1-train-b001-f024,regulated_decision_support,hard,eligibility decisions
controlplane-nli-v1-train-b006-000057,"The sales team had a Q4 target of $100,000. In October, they generated $35,000. November sales were $25,000. A single large deal closed in December brought in $45,000. The company awards a 5% bonus on any revenue that exceeds the quarterly target.","The sales team exceeded their Q4 target by $5,000.",1,entailment,controlplane-nli-v1-train-b006-f015,internal_assistant,hard,sales
controlplane-nli-v1-train-b003-000015,Parcel PZ-5590 was handed off from courier DashLine to regional hub Bexley at 14:20 on Tuesday. The hub scanned the parcel into the sorting facility at 14:32 and released it to last-mile courier QuickHop at 16:05 the same day. QuickHop confirmed delivery to the recipient at 17:48.,The recipient was not present at the first delivery attempt.,2,neutral,controlplane-nli-v1-train-b003-f004,customer_support,easy,shipment_custody
controlplane-nli-v1-train-b006-000076,"The compliance audit requires documents from three branches. Branch X submitted 45 files, Branch Y submitted 30 files, and Branch Z submitted 25 files. The regulator mandates a minimum total submission of 110 files to pass the initial review.",The regulator will extend the deadline for Branch Z to submit more files.,2,neutral,controlplane-nli-v1-train-b006-f019,regulated_decision_support,easy,legal
controlplane-nli-v1-train-b005-000022,"Agent Nira Dey proposed a one-month service extension in case EC-94. Supervisor Colin Voss acknowledged her proposal, but the record says he made no approval decision during the interaction. The extension remains pending, although a customer callback was confirmed.",Colin Voss approved the one-month service extension during the interaction.,0,contradiction,controlplane-nli-v1-train-b005-f006,customer_support,medium,service escalation
controlplane-nli-v1-train-b001-000098,"For synthetic review RS-8, Narrowgate has an operations log and an audit worksheet. The operations log marks C-12 as passed on 2026-08-01, but the audit worksheet marks C-12 as failed for that same date. No source-priority rule is provided. Both sources mark C-13 as passed.",Control C-13 failed the 2026-08-01 test.,0,contradiction,controlplane-nli-v1-train-b001-f025,regulated_decision_support,hard,risk review
controlplane-nli-v1-train-b005-000093,"The Credential Office was renamed Licensing Secretariat in June without changing its unit identifier LS-4. Mei Tan worked there as a licensing analyst before June and became unit supervisor on June 15. A July memorandum identifies Mei, formerly an analyst, as the current supervisor of the renamed Licensing Secretariat.",Mei Tan is the current supervisor of the Licensing Secretariat.,1,entailment,controlplane-nli-v1-train-b005-f024,regulated_decision_support,medium,licensing administration
controlplane-nli-v1-train-b005-000061,"Travel claim EX-315 belongs to executive Mara Ives, who incurred the documented expenses. Her assistant, Devon Ives, submitted the claim on Mara's behalf because Mara was traveling. Finance analyst Soren Pike reviewed and approved the claim. The workflow distinguishes claimant, submitter, and approver as separate roles.",Devon Ives submitted EX-315 on behalf of Mara Ives.,1,entailment,controlplane-nli-v1-train-b005-f016,internal_assistant,hard,expense administration
controlplane-nli-v1-train-b001-000004,"The refund workflow for Asterline Retail case RF-204 shows a returned damaged desk lamp. The return reached the warehouse on 2026-08-02, and a refund of $86.40 was approved on 2026-08-04. The customer requested repayment to the original payment method. No store-credit balance was created for this case.",Asterline Retail approved the refund after the returned lamp reached its warehouse.,1,entailment,controlplane-nli-v1-train-b001-f001,customer_support,easy,refunds
controlplane-nli-v1-train-b006-000030,"Claim C-98 includes three damaged items: a laptop valued at $1,200, a phone valued at $800, and a watch valued at $400. The policy includes a flat $250 deductible applied to the total approved claim. The watch was denied coverage because it was outside the insured location.","The payout for Claim C-98 will be $2,150 after the deductible.",0,contradiction,controlplane-nli-v1-train-b006-f008,customer_support,hard,insurance
controlplane-nli-v1-train-b005-000095,"The Credential Office became Licensing Secretariat, and Mei Tan moved from analyst to supervisor in June. The administrative excerpt provides the dates and titles but does not state whether her role change resulted from a promotion process, reassignment, or temporary appointment.",Mei Tan became supervisor after winning an internal promotion competition.,2,neutral,controlplane-nli-v1-train-b005-f024,regulated_decision_support,medium,licensing administration
